692,0.197846,0.970000
693,0.184669,0.975000
694,0.265444,0.920000
695,0.200300,0.965000
696,0.223379,0.940000
697,0.183491,0.970000
698,0.219779,0.945000
699,0.192479,0.970000
700,0.189119,0.970000
701,0.193350,0.965000
702,0.188988,0.975000
703,0.193546,0.965000
704,0.204030,0.955000
705,0.215118,0.945000
706,0.215118,0.950000
707,0.224063,0.935000
708,0.192526,0.970000
709,0.183787,0.975000
710,0.186681,0.970000
711,0.192032,0.965000
712,0.211895,0.955000
713,0.218037,0.945000
714,0.166132,0.985000
715,0.193093,0.965000
716,0.199310,0.950000
717,0.191900,0.960000
718,0.182734,0.965000
719,0.173684,0.980000
720,0.183270,0.970000
721,0.195019,0.965000
722,0.216701,0.940000
723,0.219275,0.950000
724,0.208846,0.950000
725,0.209214,0.950000
726,0.204932,0.950000
727,0.194736,0.965000
728,0.177346,0.970000
729,0.200601,0.965000
730,0.187330,0.975000
731,0.211019,0.940000
732,0.183060,0.980000
733,0.184087,0.980000
734,0.200702,0.945000
735,0.172894,0.975000
736,0.200395,0.950000
737,0.195187,0.955000
738,0.185439,0.965000
739,0.167660,0.975000
740,0.190060,0.965000
741,0.177144,0.980000
742,0.198520,0.970000
743,0.210946,0.940000
744,0.200730,0.955000
745,0.250835,0.930000
746,0.165418,0.985000
747,0.183865,0.970000
748,0.216469,0.945000
749,0.178293,0.980000
750,0.207117,0.960000
751,0.237786,0.940000
752,0.192267,0.960000
753,0.147446,0.995000
754,0.189984,0.970000
755,0.224970,0.935000
756,0.199252,0.955000
757,0.170129,0.985000
758,0.184376,0.965000
759,0.170845,0.985000
760,0.189683,0.970000
761,0.179999,0.970000
762,0.215323,0.940000
763,0.186858,0.975000
764,0.170051,0.980000
765,0.195679,0.965000
766,0.202141,0.955000
767,0.188912,0.970000
768,0.189166,0.965000
769,0.205543,0.945000
770,0.207637,0.945000
771,0.220527,0.945000
772,0.180416,0.970000
773,0.208362,0.960000
774,0.155621,0.990000
775,0.223313,0.940000
776,0.191935,0.955000
777,0.192231,0.965000
778,0.191714,0.970000
779,0.223728,0.945000
780,0.165285,0.975000
781,0.195198,0.965000
782,0.176414,0.980000
783,0.189958,0.965000
784,0.205901,0.960000
785,0.167871,0.985000
786,0.199809,0.945000
787,0.206822,0.955000
788,0.179760,0.975000
789,0.227979,0.935000
790,0.182093,0.965000
791,0.178046,0.975000
792,0.198941,0.955000
793,0.207968,0.955000
794,0.193071,0.960000
795,0.187724,0.965000
796,0.170893,0.980000
797,0.180479,0.975000
798,0.175676,0.980000
799,0.198356,0.950000
800,0.180261,0.980000
801,0.206580,0.960000
802,0.169349,0.975000
803,0.167417,0.985000
804,0.200694,0.960000
805,0.144609,0.995000
806,0.224495,0.945000
807,0.250639,0.935000
808,0.164459,0.980000
809,0.223750,0.945000
810,0.205914,0.960000
811,0.190081,0.965000
812,0.196891,0.960000
813,0.212427,0.960000
814,0.187231,0.975000
815,0.170773,0.975000
816,0.214670,0.955000
817,0.189818,0.965000
818,0.191837,0.955000
819,0.194153,0.955000
820,0.196411,0.960000
821,0.174403,0.970000
822,0.194423,0.950000
823,0.194362,0.950000
824,0.214593,0.960000
825,0.166634,0.975000
826,0.180580,0.980000
827,0.189115,0.960000
828,0.204323,0.960000
829,0.243366,0.940000
830,0.204642,0.950000
831,0.159120,0.980000
832,0.194455,0.955000
833,0.182704,0.970000
834,0.187000,0.965000
835,0.191182,0.965000
836,0.198706,0.945000
837,0.175604,0.975000
838,0.175697,0.980000
839,0.205094,0.945000
840,0.185710,0.975000
841,0.196107,0.960000
842,0.214780,0.945000
843,0.179735,0.970000
844,0.183809,0.965000
845,0.187323,0.970000
846,0.196525,0.960000
847,0.191006,0.965000
848,0.163829,0.975000
849,0.194564,0.960000
850,0.203547,0.950000
851,0.171476,0.970000
852,0.214259,0.945000
853,0.192767,0.965000
854,0.204927,0.950000
855,0.174398,0.980000
856,0.168985,0.985000
857,0.178616,0.965000
858,0.176575,0.965000
859,0.196500,0.955000
860,0.176291,0.965000
861,0.196743,0.950000
862,0.203205,0.940000
863,0.213462,0.960000
864,0.180046,0.970000
865,0.201574,0.945000
866,0.232866,0.945000
867,0.174537,0.975000
868,0.204344,0.950000
869,0.220079,0.940000
870,0.191147,0.965000
871,0.189212,0.960000
872,0.192633,0.965000
873,0.199320,0.955000
874,0.202625,0.960000
875,0.194940,0.945000
876,0.215396,0.940000
877,0.168689,0.980000
878,0.196944,0.965000
879,0.169571,0.970000
880,0.203166,0.955000
881,0.189253,0.960000
882,0.169992,0.980000
883,0.200929,0.940000
884,0.161221,0.980000
885,0.187272,0.960000
886,0.197043,0.950000
887,0.230586,0.945000
888,0.191783,0.965000
889,0.224185,0.935000
890,0.176824,0.975000
891,0.175051,0.975000
892,0.196105,0.960000
893,0.176848,0.970000
894,0.180210,0.970000
895,0.186043,0.970000
896,0.189564,0.960000
897,0.180913,0.965000
898,0.162650,0.975000
899,0.187195,0.965000
900,0.194640,0.950000
901,0.216244,0.950000
902,0.167380,0.980000
903,0.169150,0.970000
904,0.198813,0.960000
905,0.163360,0.985000
906,0.159079,0.990000
907,0.197079,0.965000
908,0.192114,0.965000
909,0.185309,0.970000
910,0.185224,0.965000
911,0.187583,0.970000
912,0.187782,0.965000
913,0.159807,0.985000
914,0.159037,0.980000
915,0.177463,0.975000
916,0.176421,0.965000
917,0.199670,0.955000
918,0.171931,0.980000
919,0.201243,0.960000
920,0.165749,0.980000
921,0.179642,0.960000
922,0.188192,0.970000
923,0.178469,0.975000
924,0.168120,0.970000
925,0.192513,0.965000
926,0.172199,0.975000
927,0.190067,0.965000
928,0.204281,0.960000
929,0.196012,0.955000
930,0.158129,0.980000
931,0.165460,0.980000
932,0.187702,0.965000
933,0.163479,0.980000
934,0.174930,0.970000
935,0.157895,0.980000
936,0.220653,0.945000
937,0.189826,0.955000
938,0.176600,0.965000
939,0.191602,0.955000
940,0.197823,0.965000
941,0.189486,0.965000
942,0.161073,0.990000
943,0.172204,0.980000
944,0.163439,0.975000
945,0.196330,0.955000
946,0.163804,0.980000
947,0.185588,0.970000
948,0.184977,0.960000
949,0.183455,0.970000
950,0.191826,0.960000
951,0.185259,0.970000
952,0.200118,0.960000
953,0.167160,0.990000
954,0.203248,0.950000
955,0.201482,0.960000
956,0.182474,0.955000
957,0.168871,0.975000
958,0.179053,0.975000
959,0.201533,0.960000
960,0.214870,0.950000
961,0.214956,0.955000
962,0.184881,0.960000
963,0.167821,0.975000
964,0.168677,0.975000
965,0.166119,0.975000
966,0.156675,0.975000
967,0.175213,0.980000
968,0.189044,0.965000
969,0.174781,0.975000
970,0.185250,0.970000
971,0.219810,0.950000
972,0.171859,0.970000
973,0.184454,0.955000
974,0.164173,0.980000
975,0.168690,0.980000
976,0.186360,0.970000
977,0.170599,0.975000
978,0.183366,0.970000
979,0.166116,0.965000
980,0.199097,0.960000
981,0.187091,0.970000
982,0.182694,0.980000
983,0.186350,0.975000
984,0.175528,0.975000
985,0.168961,0.975000
986,0.178755,0.970000
987,0.185560,0.960000
988,0.168766,0.980000
989,0.195334,0.960000
990,0.165883,0.985000
991,0.178525,0.975000
992,0.161016,0.975000
993,0.198279,0.950000
994,0.192843,0.960000
995,0.189258,0.965000
996,0.182402,0.960000
997,0.196572,0.960000
998,0.205881,0.955000
999,0.177167,0.965000
1000,0.175881,0.975000
